,Unnamed: 0,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,Gain_outlier
798,39.90000000000001,-0.0476923076923077,-0.8461538461538463,0.10230769230769234,1.4669230769230768,1.4146153846153846,0.31230769230769223,0.6438461538461536,1.3184615384615386,-0.4138461538461539,1008.6223076923077,1.366153846153846,32.907692307692315,-20.446153846153848,175.2753846153846,80.34,-6.0761538461538445,89.79999999999998,0,0,0,0,1,"Gain    False
Name: 798, dtype: bool"
799,39.95,-0.109375,-0.798125,-0.016875,1.54375,1.1225,0.35,-0.276875,1.515625,-1.3737499999999998,1008.53,3.06,31.590000000000003,-22.62,176.21375,76.41749999999998,-7.594375000000001,94.609375,0,0,0,0,1,"Gain    False
Name: 799, dtype: bool"
800,40.0,-0.08545454545454545,-0.7118181818181818,-0.14000000000000004,1.8,1.01,0.5,1.008181818181818,2.4190909090909094,-3.74,1008.5300000000003,4.412727272727274,30.57818181818181,-24.365454545454543,176.19363636363636,72.87363636363636,-9.808181818181817,94.93000000000002,0,0,0,0,1,"Gain    False
Name: 800, dtype: bool"
801,40.05,0.19466666666666665,-1.1153333333333333,-0.017333333333333326,0.7400000000000001,1.11,1.0500000000000005,3.2053333333333334,-0.8106666666666666,-2.8746666666666663,1008.5300000000003,6.540000000000003,27.959999999999994,-27.42000000000001,175.41600000000003,71.51199999999999,-11.893333333333334,94.93000000000004,0,0,0,0,1,"Gain    False
Name: 801, dtype: bool"
802,40.1,0.004444444444444454,-1.4266666666666667,-0.3777777777777778,0.2777777777777777,0.7988888888888889,0.2233333333333333,2.893333333333333,-3.9922222222222215,-4.711666666666667,1008.545,10.11,25.806666666666665,-28.156666666666666,177.0388888888889,72.57555555555554,-12.042777777777774,94.93,0,0,0,0,1,"Gain    False
Name: 802, dtype: bool"
803,40.15000000000001,0.16384615384615386,-1.3946153846153848,-0.31538461538461543,-1.3707692307692307,0.2776923076923077,0.09461538461538464,2.5330769230769232,-4.194615384615384,-5.134615384615385,1008.5599999999997,11.649230769230769,25.79076923076924,-29.030769230769238,178.52076923076928,76.00461538461538,-11.46,94.93000000000004,0,0,0,0,1,"Gain    False
Name: 803, dtype: bool"
804,40.2,-0.210625,-1.544375,0.061249999999999985,-2.485,-0.24125,-0.72875,3.84375,-5.066875,-1.3962499999999998,1008.645,11.92875,27.7575,-26.7375,180.7575,87.22,-8.05875,94.41625,0,0,0,0,1,"Gain    False
Name: 804, dtype: bool"
805,40.25,-0.5873333333333334,-1.6173333333333333,0.04933333333333335,-2.6439999999999997,0.1,-1.22,-5.524,-6.624666666666667,2.631333333333333,1008.7299999999997,10.800000000000004,30.932,-22.436,187.23133333333328,98.85733333333332,-3.7666666666666657,90.81999999999996,0,0,0,0,1,"Gain    False
Name: 805, dtype: bool"
806,40.3,-0.4654545454545454,-1.4672727272727273,-0.18909090909090906,-2.14,1.0,-1.2200000000000002,-5.02,-5.1027272727272734,0.061818181818181814,1008.73,9.20181818181818,33.125454545454545,-19.17818181818182,196.35727272727271,103.33454545454546,-0.13909090909090904,90.81999999999998,0,0,0,0,1,"Gain    False
Name: 806, dtype: bool"
807,40.35,-0.2025,-0.9043750000000002,0.09187499999999997,-1.48,-0.49,-1.34,-2.745,-0.49625,3.04,1008.73,7.62,36.18,-14.76,197.94,106.34375,1.5681250000000002,90.82,0,0,0,0,1,"Gain    False
Name: 807, dtype: bool"
808,40.40000000000001,-0.14333333333333328,-0.5213333333333332,0.15399999999999994,-2.6373333333333333,-2.03,-0.3413333333333333,-1.6146666666666667,3.4380000000000006,4.879333333333333,1008.7393333333333,2.64,38.22000000000001,-9.960000000000004,189.018,110.51933333333332,0.10400000000000004,90.81999999999996,0,0,0,0,1,"Gain    False
Name: 808, dtype: bool"
